,0,1,2
0,0.2670268045901668,0.15961739404080788,14.3978483838025
1,0.41244313465377314,-3.8811709837872916,26.108826639504827
2,-3.032509872123193,-3.368528678039769,19.563812552335072
3,-3.6633883226399746,-5.534413099643912,15.958158967057257
4,-4.710816008029541,-7.903987101157313,13.986740371277133
5,-3.869379996594111,-6.908684223932818,11.446670924632027
6,2.8112374168632064,5.151668919434372,10.896536371711578
7,-2.9958215560685795,-5.376507500234394,12.005222788264978
8,1.1383751632886774,2.122107842611893,11.21794015669397
9,-2.874062523930035,-4.90108220130247,15.214500570754696
10,-2.6105027581922657,-4.385692346376203,12.73219390793159
11,0.7327746231262684,1.406133488417542,11.872453067440711
12,-2.960325622953888,-4.988635406642905,16.944249182073392
13,-4.209384094766097,-6.910627653704986,14.326988771001743
14,-4.012102755143549,-7.041245059731342,12.135412847354523
15,1.0332767684508775,1.9495757413191348,10.219481200634439
16,-3.4661953041922766,-5.799694724186895,15.744327767092296
17,-4.533540502879369,-7.65612494275595,13.682502131312388
18,-3.022312326841562,-5.417446707308512,10.929859465199153
19,3.008881134633281,5.417762115259933,11.820034954416588
20,-1.4429833430367733,-2.664343594379568,11.24531609486907
21,3.4120444117066846,5.820394472808996,14.63327143867079
22,3.240384863001941,5.585233834527703,12.345624823469528
23,-0.4372813727870795,-0.869645058288255,10.983495825856536
24,2.8870241948735247,4.843556918986256,19.018890375005316
25,5.065729981997463,7.9511629967406385,16.090164768573857
26,7.918528017277229,12.96032328564307,16.924677558718706
27,10.541238236854152,16.86260591783105,19.883789765016104
28,7.964847887385574,14.333179368241423,13.360754568862673
29,-9.42245823982519,-16.02693160807058,16.821085265527728
30,2.132850550636539,4.1240029438689625,7.912306144004277
31,-6.743653572304674,-11.135191071284021,16.347106738753123
32,-10.052398065570756,-15.991644093826258,19.62538625252208
33,-11.21113939019691,-18.05401926432713,20.275667838675155
34,0.3229765234360922,0.6450625878297072,7.0146965186156685
35,-4.290831350180126,-6.591549893166697,20.392818232018367
36,-8.40080797719337,-12.178231755755782,20.7603142089976
37,-12.511248068058958,-13.11389132515625,31.642861126913175
38,-8.796403154689981,-3.9222330938894787,32.52630231932178
39,-4.21907917357197,-2.3760622581149544,25.109589100600704
40,-3.4566781332515637,-4.1309742127703455,19.32479706270018
41,-4.8522128776914,-7.519941152814239,16.256031179953084
42,-7.684689091440527,-12.548306807881216,16.824500387900056
43,-10.655627469493172,-16.847124849795424,20.37928780563482
44,-9.897112014251727,-16.92027606549142,16.90199584539619
45,8.062801968515405,14.47310222959279,13.632529727264775
46,-8.989735433891033,-15.5136689991566,15.927703155474571
47,3.6808522166760653,7.015805305817194,8.894917070469015
48,-9.161961420435798,-14.672180796114766,18.857193847849878
49,-12.34892517877974,-18.173565886584353,24.30193224286374
50,-11.963596127336384,-19.146220356216716,21.216528549208817
51,7.468091748789514,13.74011424673511,12.143688400889824
52,-11.042933271892874,-17.47168611725394,20.804417881427113
53,-7.497680058029199,-13.67638243259076,12.467285250766707
